"filename", "language", "YAML", "Dart", "Markdown", "Properties", "Groovy", "XML", "Java", "GraphQL", "JSON", "HTML", "Swift", "C++", "Ruby", "Objective-C", "comment", "blank", "total"
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/commentOrReply/commentOrReplyBloc.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/commentOrReply/commentOrReplyEvent.dart", "Dart", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/commentOrReply/commentOrReplyState.dart", "Dart", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/commentState.dart", "Dart", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/replies/repliesBloc.dart", "Dart", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 183
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/replies/repliesEvent.dart", "Dart", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 108
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/comments/replies/repliesState.dart", "Dart", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 34
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/commentsOrUsers/commentsOrUsersCubit.dart", "Dart", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/commentsOrUsers/commentsOrUsersState.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/deletePost/deletePostCubit.dart", "Dart", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 38
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/deletePost/deletePostState.dart", "Dart", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/deleteUserBloc/deleteUserCubit.dart", "Dart", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 40
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/deleteUserBloc/deleteUserState.dart", "Dart", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/discover/discoverBloc.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/discover/discoverEvent.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/discover/discoverState.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/flushBars/flushBarsCubit.dart", "Dart", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/flushBars/flushBarsState.dart", "Dart", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/follow/followCubit.dart", "Dart", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/follow/followState.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/forYouFollowing/forYouFollowingCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/forYouFollowing/forYouFollowingState.dart", "Dart", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/forgotPassword/forgotPasswordCubit.dart", "Dart", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 72
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/forgotPassword/forgotPasswordState.dart", "Dart", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/gallery/galleryBloc.dart", "Dart", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 74
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/gallery/galleryEvent.dart", "Dart", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/gallery/galleryState.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/gallery/loading/galleryLoadingCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/gallery/loading/galleryLoadingState.dart", "Dart", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/homeAppBar/homeAppBarCubit.dart", "Dart", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 41
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/homeAppBar/homeAppBarState.dart", "Dart", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/imgSize/imgSizeCubit.dart", "Dart", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/imgSize/imgSizeState.dart", "Dart", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/like/likeBloc.dart", "Dart", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 56
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/like/likeEvent.dart", "Dart", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/like/likeState.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadinComments/loadingCommentsCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadinComments/loadingCommentsState.dart", "Dart", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingBloc.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingNotifications/loadingNotificationsCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingNotifications/loadingNotificationsState.dart", "Dart", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingReplies/loadingRepliesCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingReplies/loadingRepliesState.dart", "Dart", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingSinglePost/loadingSinglePostCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingSinglePost/loadingSinglePostState.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingState.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingUserFollow/loadingUserFollowCubit.dart", "Dart", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingUserFollow/loadingUserFollowState.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingUserPosts/loadingUserPostsCubit.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/loading/loadingUserPosts/loadingUserPostsState.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/me/meBloc.dart", "Dart", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 78
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/me/meEvent.dart", "Dart", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/me/meState.dart", "Dart", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/notifications/notificationsCubit.dart", "Dart", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 69
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/notifications/notificationsState.dart", "Dart", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/posts/postsBloc.dart", "Dart", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 226
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/posts/postsEvent.dart", "Dart", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 107
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/posts/postsState.dart", "Dart", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/postsHelperBloc/postsHelperBloc.dart", "Dart", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/postsHelperBloc/postsHelperState.dart", "Dart", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/profilePostsHelperBloc/profilePostsHelperBloc.dart", "Dart", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/profilePostsHelperBloc/profilePostsHelperState.dart", "Dart", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/queryVideogameCubit/queryVideogameCubit.dart", "Dart", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/queryVideogameCubit/queryVideogameState.dart", "Dart", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/search/searchBloc.dart", "Dart", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/search/searchEvent.dart", "Dart", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 69
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/search/searchState.dart", "Dart", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 39
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/searchedOrSearchUsers/searchedOrSearchUsersCubit.dart", "Dart", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/searchedOrSearchUsers/searchedOrSearchUsersState.dart", "Dart", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/selectVideogames/selectVideogamesCubit.dart", "Dart", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/selectVideogames/selectVideogamesState.dart", "Dart", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 71
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signIn/signInCubit.dart", "Dart", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 50
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signIn/signInState.dart", "Dart", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signOut/signOutCubit.dart", "Dart", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signOut/signOutState.dart", "Dart", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signUp/signUpCubit.dart", "Dart", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 73
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/signUp/signUpState.dart", "Dart", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/singlePost/singlePostCubit.dart", "Dart", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/singlePost/singlePostState.dart", "Dart", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/uploadPost/uploadPostBloc.dart", "Dart", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 75
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/uploadPost/uploadPostEvent.dart", "Dart", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/uploadPost/uploadPostState.dart", "Dart", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/edit/editUserBloc.dart", "Dart", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 78
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/edit/editUserEvent.dart", "Dart", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/edit/editUserState.dart", "Dart", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/userBloc.dart", "Dart", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 63
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/userEvent.dart", "Dart", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 52
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/user/userState.dart", "Dart", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 37
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userFollow/userFollowCubit.dart", "Dart", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 127
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userFollow/userFollowState.dart", "Dart", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 44
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userPosts/userPostsBloc.dart", "Dart", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 121
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userPosts/userPostsEvent.dart", "Dart", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 98
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userPosts/userPostsState.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 30
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userTagAutocomplete/userTagAutocompleteCubit.dart", "Dart", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/userTagAutocomplete/userTagAutocompleteState.dart", "Dart", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/videogames/videogamesCubit.dart", "Dart", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/bloc/videogames/videogamesState.dart", "Dart", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 66
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/cache/postCache.dart", "Dart", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 21
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/cache/user/userCache.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 22
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/client/client.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/client/customLink.dart", "Dart", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 98
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/models/currentUser.dart", "Dart", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/models/customMultipartFile.dart", "Dart", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/models/jwt.dart", "Dart", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/galleryRepository.dart", "Dart", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 62
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/notificationRepository.dart", "Dart", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 44
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/postRepository.dart", "Dart", 0, 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 420
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/searchRepository.dart", "Dart", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/userRepository.dart", "Dart", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 386
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/repos/videogamesRepository.dart", "Dart", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 59
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/GeneralRichText.dart", "Dart", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 113
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/iosKeyboard.dart", "Dart", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 131
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/keyboardAvoider.dart", "Dart", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 93
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/loader.dart", "Dart", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 31
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/paddingWidget.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 28
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/profileImg.dart", "Dart", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 75
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/helpers/usernameUI.dart", "Dart", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 65
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/activity/activity.dart", "Dart", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 171
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/activity/notification.dart", "Dart", 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 366
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/auth.dart", "Dart", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 85
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/forgotPassword/changePassword.dart", "Dart", 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 258
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/forgotPassword/forgotPassword.dart", "Dart", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 220
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/forgotPassword/forgotPaswordCode.dart", "Dart", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 219
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/forgotPassword/resendCode.dart", "Dart", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 102
"/Users/juanma/development/flutter/release-untitled-startup/untitled_client/lib/src/ui/screens/auth/signIn.dart", "Dart", 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 343
